date,tmmx_water_lordville,tmmn_water_lordville,tavg_water_lordville,discharge_lordville,tmmx_water_lordville_src,tmmn_water_lordville_src,tavg_water_lordville_src,discharge_lordville_src
2014-01-18,1.9,1.2,1.5,3070.02,obs,obs,obs,obs
2014-01-19,1.5,0.9,1.2,2843.808,obs,obs,obs,obs
2014-01-20,1.8,1.2,1.5,2656.3752,obs,obs,obs,obs
2014-01-21,1.2,0.0,0.4,2365.5312,obs,obs,obs,obs
2014-01-22,0.2,0.0,0.0,2107.0032,obs,obs,obs,obs
2014-01-23,0.2,0.0,0.1,1932.4968000000001,obs,obs,obs,obs
2014-01-24,0.1,0.0,0.1,2035.9080000000001,obs,obs,obs,obs
2014-01-25,0.1,0.0,0.0,2100.54,obs,obs,obs,obs
2014-01-26,0.0,0.0,0.0,2107.0032,obs,obs,obs,obs
2014-01-27,0.1,0.0,0.0,2094.0768,obs,obs,obs,obs
2014-01-28,0.0,0.0,0.0,2184.5616,obs,obs,obs,obs
2014-01-29,0.0,0.0,0.0,2320.2888,obs,obs,obs,obs
2014-01-30,0.1,0.0,0.0,2249.1936,obs,obs,obs,obs
2014-01-31,0.1,0.0,0.1,1913.1072,obs,obs,obs,obs
2014-02-01,0.8,0.0,0.1,1480.0728,obs,obs,obs,obs
2014-02-02,1.0,0.4,0.8,1176.3024,obs,obs,obs,obs
2014-02-03,1.0,0.4,0.8,1098.744,obs,obs,obs,obs
2014-02-04,0.6,0.1,0.3,1014.7224,obs,obs,obs,obs
2014-02-05,0.6,0.1,0.2,801.4368000000001,obs,obs,obs,obs
2014-02-06,0.2,0.0,0.0,704.4888,obs,obs,obs,obs
2014-02-07,0.0,0.0,0.0,626.9304,obs,obs,obs,obs
2014-02-08,0.0,0.0,0.0,588.1512,obs,obs,obs,obs
2014-02-09,0.0,0.0,0.0,568.7616,obs,obs,obs,obs
2014-02-10,0.0,0.0,0.0,568.7616,obs,obs,obs,obs
2014-02-11,0.0,0.0,0.0,581.688,obs,obs,obs,obs
2014-02-12,0.0,0.0,0.0,601.0776,obs,obs,obs,obs
2014-02-13,0.0,0.0,0.0,633.3936,obs,obs,obs,obs
2014-02-14,0.0,0.0,0.0,672.1728,obs,obs,obs,obs
2014-02-15,0.0,0.0,0.0,762.6576,obs,obs,obs,obs
2014-02-16,0.0,0.0,0.0,846.6792,obs,obs,obs,obs
2014-02-17,0.0,0.0,0.0,975.9432,obs,obs,obs,obs
2014-02-18,0.0,0.0,0.0,1176.3024,obs,obs,obs,obs
2014-02-19,0.0,0.0,0.0,1253.8608,obs,obs,obs,obs
2014-02-20,0.0,0.0,0.0,1266.7872,obs,obs,obs,obs
2014-02-21,0.0,0.0,0.0,1299.1032,obs,obs,obs,obs
2014-02-22,0.0,0.0,0.0,1292.64,obs,obs,obs,obs
2014-02-23,0.1,0.0,0.0,1208.6184,obs,obs,obs,obs
2014-02-24,0.2,0.1,0.1,1092.2808,obs,obs,obs,obs
2014-02-25,0.1,0.0,0.1,963.0168,obs,obs,obs,obs
2014-02-26,0.2,0.1,0.1,866.0688,obs,obs,obs,obs
2014-02-27,0.2,0.1,0.1,833.7528,obs,obs,obs,obs
2014-02-28,0.1,0.0,0.0,898.3848,obs,obs,obs,obs
2014-03-01,0.0,0.0,0.0,975.9432,obs,obs,obs,obs
2014-03-02,0.3,0.0,0.1,982.4064,obs,obs,obs,obs
2014-03-03,0.3,0.0,0.1,988.8696,obs,obs,obs,obs
2014-03-04,0.2,0.0,0.0,1001.796,obs,obs,obs,obs
2014-03-05,1.2,0.1,0.6,1014.7224,obs,obs,obs,obs
2014-03-06,1.0,0.0,0.4,1027.6488,obs,obs,obs,obs
2014-03-07,2.0,0.1,0.9,988.8696,obs,obs,obs,obs
2014-03-08,2.4,1.0,1.7,1008.2592,obs,obs,obs,obs
2014-03-09,3.1,1.4,2.2,1021.1856,obs,obs,obs,obs
2014-03-10,2.5,1.7,2.1,995.3328,obs,obs,obs,obs
2014-03-11,4.6,1.9,3.1,866.0688,obs,obs,obs,obs
2014-03-12,3.9,1.1,2.8,1053.5016,obs,obs,obs,obs
2014-03-13,1.1,0.0,0.2,1421.904,obs,obs,obs,obs
2014-03-14,0.7,0.0,0.2,1143.9864,obs,obs,obs,obs
2014-03-15,2.5,0.5,1.4,1059.9648,obs,obs,obs,obs
2014-03-16,1.7,0.1,1.0,995.3328,obs,obs,obs,obs
2014-03-17,2.2,0.1,1.0,846.6792,obs,obs,obs,obs
2014-03-18,2.7,0.2,1.5,807.9,obs,obs,obs,obs
2014-03-19,2.3,1.4,1.8,794.9736,obs,obs,obs,obs
2014-03-20,3.5,1.7,2.4,872.532,obs,obs,obs,obs
2014-03-21,4.1,2.1,3.0,1047.0384,obs,obs,obs,obs
2014-03-22,4.2,2.2,3.1,1014.7224,obs,obs,obs,obs
2014-03-23,3.5,2.0,2.7,1098.744,obs,obs,obs,obs
2014-03-24,2.0,0.4,0.9,956.5536,obs,obs,obs,obs
2014-03-25,1.0,0.2,0.5,846.6792,obs,obs,obs,obs
2014-03-26,1.7,0.3,0.9,820.8264,obs,obs,obs,obs
2014-03-27,2.4,0.2,1.1,717.4152,obs,obs,obs,obs
2014-03-28,2.9,2.0,2.4,937.164,obs,obs,obs,obs
2014-03-29,4.2,2.5,3.3,1460.6832,obs,obs,obs,obs
2014-03-30,3.5,1.5,2.4,6146.5032,obs,obs,obs,obs
2014-03-31,3.3,1.3,2.1,5784.564,obs,obs,obs,obs
2014-04-01,4.7,2.5,3.6,4020.1104,obs,obs,obs,obs
2014-04-02,6.0,3.9,4.9,3690.4872,obs,obs,obs,obs
2014-04-03,6.0,4.3,5.3,3645.2448,obs,obs,obs,obs
2014-04-04,5.8,4.3,5.2,3419.0328,obs,obs,obs,obs
2014-04-05,4.5,3.9,4.2,3393.18,obs,obs,obs,obs
2014-04-06,6.2,3.1,4.6,2869.6608,obs,obs,obs,obs
2014-04-07,5.9,4.7,5.1,2559.4272,obs,obs,obs,obs
2014-04-08,5.9,4.6,5.2,3503.0544,obs,obs,obs,obs
2014-04-09,6.3,4.7,5.6,3839.1408,obs,obs,obs,obs
2014-04-10,7.6,4.2,5.9,3244.5264,obs,obs,obs,obs
2014-04-11,7.6,6.7,7.2,3076.4832,obs,obs,obs,obs
2014-04-12,9.2,6.4,7.7,3380.2536,obs,obs,obs,obs
2014-04-13,11.1,7.3,9.2,3057.0936,obs,obs,obs,obs
2014-04-14,11.7,9.4,10.7,2921.3664,obs,obs,obs,obs
2014-04-15,11.5,8.3,10.1,5887.9752,obs,obs,obs,obs
2014-04-16,8.3,6.0,6.7,8983.848,obs,obs,obs,obs
2014-04-17,6.7,5.6,6.2,7109.52,obs,obs,obs,obs
2014-04-18,6.7,5.8,6.3,6463.2,obs,obs,obs,obs
2014-04-19,7.7,5.9,6.7,5513.1096,obs,obs,obs,obs
2014-04-20,8.3,6.6,7.4,4608.2616,obs,obs,obs,obs
2014-04-21,9.1,7.2,8.1,3884.3832,obs,obs,obs,obs
2014-04-22,9.1,8.2,8.5,3309.1584000000003,obs,obs,obs,obs
2014-04-23,8.4,7.5,7.9,2966.6088,obs,obs,obs,obs
2014-04-24,8.3,6.4,7.2,2669.3016000000002,obs,obs,obs,obs
2014-04-25,9.0,7.3,8.1,2417.2368,obs,obs,obs,obs
2014-04-26,9.4,8.5,8.9,2191.0248,obs,obs,obs,obs
2014-04-27,9.4,8.6,8.9,1893.7176,obs,obs,obs,obs
2014-04-28,10.2,8.0,8.8,1680.432,obs,obs,obs,obs
2014-04-29,10.2,8.7,9.6,1602.8736000000001,obs,obs,obs,obs
2014-04-30,8.7,7.6,7.9,1706.2848,obs,obs,obs,obs
2014-05-01,10.1,7.7,8.6,2869.6608,obs,obs,obs,obs
2014-05-02,10.5,9.9,10.2,2649.912,obs,obs,obs,obs
2014-05-03,10.5,9.8,10.2,2203.9512,obs,obs,obs,obs
2014-05-04,10.8,9.9,10.4,1964.8128,obs,obs,obs,obs
2014-05-05,11.9,9.9,10.8,1829.0856,obs,obs,obs,obs
2014-05-06,11.9,11.2,11.6,1615.8,obs,obs,obs,obs
2014-05-07,12.1,10.5,11.3,1480.0728,obs,obs,obs,obs
2014-05-08,13.4,11.5,12.1,1434.8304,obs,obs,obs,obs
2014-05-09,13.4,13.2,13.3,1654.5792000000001,obs,obs,obs,obs
2014-05-10,14.2,13.2,13.6,1842.012,obs,obs,obs,obs
2014-05-11,14.8,13.0,13.8,1984.2024000000001,obs,obs,obs,obs
2014-05-12,14.7,13.5,14.0,1725.6744,obs,obs,obs,obs
2014-05-13,15.5,13.6,14.4,1544.7048,obs,obs,obs,obs
2014-05-14,16.7,14.4,15.4,1428.3672,obs,obs,obs,obs
2014-05-15,16.9,16.2,16.5,1305.5664,obs,obs,obs,obs
2014-05-16,16.9,13.9,15.9,4847.4,obs,obs,obs,obs
2014-05-17,13.9,12.4,12.7,12991.032,obs,obs,obs,obs
2014-05-18,12.6,11.7,12.0,8337.528,obs,obs,obs,obs
2014-05-19,12.0,11.4,11.7,5959.0704,obs,obs,obs,obs
2014-05-20,12.6,11.5,11.9,4653.504,obs,obs,obs,obs
2014-05-21,13.0,12.5,12.7,3612.9288,obs,obs,obs,obs
2014-05-22,13.6,12.7,13.0,2914.9032,obs,obs,obs,obs
2014-05-23,13.7,13.0,13.3,2636.9856,obs,obs,obs,obs
2014-05-24,13.4,12.7,13.0,2262.12,obs,obs,obs,obs
2014-05-25,14.5,13.3,13.7,2003.592,obs,obs,obs,obs
2014-05-26,15.5,14.0,14.6,1732.1376,obs,obs,obs,obs
2014-05-27,16.1,15.3,15.6,1467.1464,obs,obs,obs,obs
2014-05-28,16.2,15.7,16.0,1266.7872,obs,obs,obs,obs
2014-05-29,16.1,15.0,15.5,1072.8912,obs,obs,obs,obs
2014-05-30,16.1,15.1,15.5,917.7744,obs,obs,obs,obs
2014-05-31,16.6,15.2,15.9,801.4368000000001,obs,obs,obs,obs
2014-06-01,17.3,15.6,16.3,756.1944,obs,obs,obs,obs
2014-06-02,18.3,16.5,17.3,762.6576,obs,obs,obs,obs
2014-06-03,18.6,17.7,18.1,769.1208,obs,obs,obs,obs
2014-06-04,18.6,17.6,18.2,1221.5448000000001,obs,obs,obs,obs
2014-06-05,18.5,17.3,17.8,1053.5016,obs,obs,obs,obs
2014-06-06,17.8,16.7,17.1,988.8696,obs,obs,obs,obs
2014-06-07,17.7,16.0,16.7,833.7528,obs,obs,obs,obs
2014-06-08,18.6,16.9,17.6,743.268,obs,obs,obs,obs
2014-06-09,18.6,17.2,18.0,762.6576,obs,obs,obs,obs
2014-06-10,17.2,16.3,16.6,814.3632,obs,obs,obs,obs
2014-06-11,16.9,16.0,16.6,782.0472,obs,obs,obs,obs
2014-06-12,16.0,15.0,15.3,788.5104,obs,obs,obs,obs
2014-06-13,15.8,15.0,15.2,2003.592,obs,obs,obs,obs
2014-06-14,15.9,15.1,15.5,4582.4088,obs,obs,obs,obs
2014-06-15,16.1,14.4,15.0,2540.0376,obs,obs,obs,obs
2014-06-16,17.5,15.7,16.3,1796.7696,obs,obs,obs,obs
2014-06-17,18.9,17.3,17.8,1454.22,obs,obs,obs,obs
2014-06-18,19.5,18.8,19.1,1499.4624000000001,obs,obs,obs,obs
2014-06-19,19.5,18.7,19.1,1428.3672,obs,obs,obs,obs
2014-06-20,19.2,17.8,18.4,1215.0816,obs,obs,obs,obs
2014-06-21,18.7,17.5,18.2,1092.2808,obs,obs,obs,obs
2014-06-22,19.0,17.5,18.2,969.48,obs,obs,obs,obs
2014-06-23,18.9,17.9,18.4,924.2376,obs,obs,obs,obs
2014-06-24,18.7,17.9,18.2,878.9952,obs,obs,obs,obs
2014-06-25,18.6,18.1,18.4,1221.5448000000001,obs,obs,obs,obs
2014-06-26,18.4,16.8,17.2,7432.68,obs,obs,obs,obs
2014-06-27,18.9,16.8,17.6,4433.7552,obs,obs,obs,obs
2014-06-28,19.5,18.2,18.8,2953.6824,obs,obs,obs,obs
2014-06-29,20.1,18.8,19.4,2094.0768,obs,obs,obs,obs
2014-06-30,20.4,19.3,19.8,1673.9688,obs,obs,obs,obs
2014-07-01,21.3,19.5,20.3,1486.536,obs,obs,obs,obs
2014-07-02,21.3,20.8,21.0,1324.956,obs,obs,obs,obs
2014-07-03,20.9,20.0,20.3,2010.0552,obs,obs,obs,obs
2014-07-04,20.4,18.3,19.3,4246.3224,obs,obs,obs,obs
2014-07-05,18.3,16.9,17.6,2733.9336,obs,obs,obs,obs
2014-07-06,19.3,17.5,18.2,1880.7912000000001,obs,obs,obs,obs
2014-07-07,19.8,18.6,19.2,1480.0728,obs,obs,obs,obs
2014-07-08,20.1,18.8,19.4,1531.7784,obs,obs,obs,obs
2014-07-09,20.0,18.8,19.3,1932.4968000000001,obs,obs,obs,obs
2014-07-10,19.5,18.4,19.0,1712.748,obs,obs,obs,obs
2014-07-11,19.3,18.0,18.7,1544.7048,obs,obs,obs,obs
2014-07-12,19.0,17.9,18.5,1434.8304,obs,obs,obs,obs
2014-07-13,18.8,18.2,18.5,1421.904,obs,obs,obs,obs
2014-07-14,18.6,17.6,18.1,5177.0232,obs,obs,obs,obs
2014-07-15,18.5,17.4,17.8,3315.6216,obs,obs,obs,obs
2014-07-16,17.6,16.7,17.2,4214.0064,obs,obs,obs,obs
2014-07-17,17.6,16.9,17.2,2882.5872,obs,obs,obs,obs
2014-07-18,17.1,16.1,16.7,2165.172,obs,obs,obs,obs
2014-07-19,17.0,16.2,16.6,1822.6224,obs,obs,obs,obs
2014-07-20,17.1,15.9,16.4,1635.1896,obs,obs,obs,obs
2014-07-21,17.4,16.4,16.8,1505.9256,obs,obs,obs,obs
2014-07-22,18.3,16.9,17.4,1421.904,obs,obs,obs,obs
2014-07-23,18.8,17.5,18.1,1383.1248,obs,obs,obs,obs
2014-07-24,18.7,17.7,18.2,1745.064,obs,obs,obs,obs
2014-07-25,18.3,16.8,17.5,1402.5144,obs,obs,obs,obs
2014-07-26,17.7,16.7,17.2,1234.4712,obs,obs,obs,obs
2014-07-27,18.5,16.9,17.5,1182.7656,obs,obs,obs,obs
2014-07-28,18.5,17.6,18.1,1195.692,obs,obs,obs,obs
2014-07-29,17.6,16.5,16.8,1169.8392000000001,obs,obs,obs,obs
2014-07-30,16.6,15.6,16.1,1111.6704,obs,obs,obs,obs
2014-07-31,17.3,16.1,16.6,1079.3544,obs,obs,obs,obs
2014-08-01,17.6,16.5,17.0,975.9432,obs,obs,obs,obs
2014-08-02,18.3,17.4,17.8,846.6792,obs,obs,obs,obs
2014-08-03,18.8,17.5,18.1,775.5840000000001,obs,obs,obs,obs
2014-08-04,19.4,18.3,18.8,762.6576,obs,obs,obs,obs
2014-08-05,19.4,18.3,18.9,743.268,obs,obs,obs,obs
2014-08-06,19.4,18.6,19.1,782.0472,obs,obs,obs,obs
2014-08-07,19.2,17.9,18.6,769.1208,obs,obs,obs,obs
2014-08-08,18.8,17.5,18.2,710.952,obs,obs,obs,obs
2014-08-09,19.4,17.8,18.5,691.5624,obs,obs,obs,obs
2014-08-10,19.9,18.4,19.1,665.7096,obs,obs,obs,obs
2014-08-11,19.8,18.7,19.3,646.32,obs,obs,obs,obs
2014-08-12,19.6,18.3,18.8,678.636,obs,obs,obs,obs
2014-08-13,18.4,17.7,18.0,749.7312000000001,obs,obs,obs,obs
2014-08-14,18.3,17.0,17.7,782.0472,obs,obs,obs,obs
2014-08-15,17.0,15.1,16.0,704.4888,obs,obs,obs,obs
2014-08-16,16.5,14.0,15.3,672.1728,obs,obs,obs,obs
2014-08-17,17.7,15.5,16.4,652.7832,obs,obs,obs,obs
2014-08-18,18.3,15.5,16.7,659.2464,obs,obs,obs,obs
2014-08-19,18.6,15.2,17.0,672.1728,obs,obs,obs,obs
2014-08-20,19.4,17.2,18.1,652.7832,obs,obs,obs,obs
2014-08-21,18.5,16.7,17.5,872.532,obs,obs,obs,obs
2014-08-22,17.2,15.6,16.5,988.8696,obs,obs,obs,obs
2014-08-23,15.8,15.0,15.4,801.4368000000001,obs,obs,obs,obs
2014-08-24,18.1,15.1,16.5,698.0256,obs,obs,obs,obs
2014-08-25,19.8,16.5,18.1,659.2464,obs,obs,obs,obs
2014-08-26,20.7,17.6,19.1,630.80832,obs,obs,obs,obs
2014-08-27,20.6,17.9,19.2,611.41872,obs,obs,obs,obs
2014-08-28,19.0,16.8,17.6,597.846,obs,obs,obs,obs
2014-08-29,18.6,15.2,16.9,584.9196000000001,obs,obs,obs,obs
2014-08-30,17.4,16.2,16.8,617.88192,obs,obs,obs,obs
2014-08-31,16.3,14.8,15.6,723.8784,obs,obs,obs,obs
2014-09-01,16.5,14.0,15.2,665.7096,obs,obs,obs,obs
2014-09-02,20.4,16.4,18.3,559.0668000000001,obs,obs,obs,obs
2014-09-03,20.5,18.0,19.2,743.268,obs,obs,obs,obs
2014-09-04,20.0,17.6,18.9,634.68624,obs,obs,obs,obs
2014-09-05,21.4,18.2,19.8,495.72744,obs,obs,obs,obs
2014-09-06,21.4,19.9,20.5,472.45992,obs,obs,obs,obs
2014-09-07,20.9,18.1,19.5,452.424,obs,obs,obs,obs
2014-09-08,19.8,17.7,18.7,469.22832,obs,obs,obs,obs
2014-09-09,18.6,16.3,17.5,555.8352,obs,obs,obs,obs
2014-09-10,17.7,16.2,16.9,639.21048,obs,obs,obs,obs
2014-09-11,16.8,15.2,16.1,736.8048,obs,obs,obs,obs
2014-09-12,15.7,13.8,14.6,814.3632,obs,obs,obs,obs
2014-09-13,13.8,10.9,12.0,898.3848,obs,obs,obs,obs
2014-09-14,13.7,10.6,12.0,963.0168,obs,obs,obs,obs
2014-09-15,14.3,12.2,13.2,917.7744,obs,obs,obs,obs
2014-09-16,13.6,12.5,13.1,930.7008,obs,obs,obs,obs
2014-09-17,13.3,11.7,12.5,917.7744,obs,obs,obs,obs
2014-09-18,13.9,12.0,13.0,820.8264,obs,obs,obs,obs
2014-09-19,14.8,12.5,13.6,672.1728,obs,obs,obs,obs
2014-09-20,13.5,12.4,12.9,930.7008,obs,obs,obs,obs
2014-09-21,15.1,12.4,13.7,904.848,obs,obs,obs,obs
2014-09-22,15.0,12.4,14.1,853.1424,obs,obs,obs,obs
2014-09-23,13.5,10.9,12.3,846.6792,obs,obs,obs,obs
2014-09-24,14.6,12.9,13.6,827.2896000000001,obs,obs,obs,obs
2014-09-25,13.9,12.9,13.3,749.7312000000001,obs,obs,obs,obs
2014-09-26,15.7,12.5,13.9,615.29664,obs,obs,obs,obs
2014-09-27,16.3,13.9,15.0,717.4152,obs,obs,obs,obs
2014-09-28,15.9,14.2,15.0,814.3632,obs,obs,obs,obs
2014-09-29,15.2,13.8,14.3,885.4584,obs,obs,obs,obs
2014-09-30,14.7,13.4,14.0,950.0904,obs,obs,obs,obs
2014-10-01,14.6,14.2,14.4,859.6056,obs,obs,obs,obs
2014-10-02,15.1,14.3,14.7,736.8048,obs,obs,obs,obs
2014-10-03,14.8,14.3,14.5,665.7096,obs,obs,obs,obs
2014-10-04,14.3,13.0,14.0,610.12608,obs,obs,obs,obs
2014-10-05,13.0,11.4,12.2,603.66288,obs,obs,obs,obs
2014-10-06,12.4,10.7,11.6,762.6576,obs,obs,obs,obs
2014-10-07,14.1,12.1,13.2,801.4368000000001,obs,obs,obs,obs
2014-10-08,14.7,13.7,14.1,820.8264,obs,obs,obs,obs
2014-10-09,14.1,12.7,13.3,853.1424,obs,obs,obs,obs
2014-10-10,13.4,12.1,12.7,885.4584,obs,obs,obs,obs
2014-10-11,13.7,12.6,13.1,878.9952,obs,obs,obs,obs
2014-10-12,14.2,12.2,13.1,814.3632,obs,obs,obs,obs
2014-10-13,13.1,12.7,12.8,801.4368000000001,obs,obs,obs,obs
2014-10-14,16.2,13.1,14.7,827.2896000000001,obs,obs,obs,obs
2014-10-15,17.0,16.2,16.7,982.4064,obs,obs,obs,obs
2014-10-16,16.5,15.4,15.8,4162.3008,obs,obs,obs,obs
2014-10-17,15.6,14.6,15.1,1932.4968000000001,obs,obs,obs,obs
2014-10-18,14.8,13.4,14.0,1111.6704,obs,obs,obs,obs
2014-10-19,13.4,10.1,11.9,827.2896000000001,obs,obs,obs,obs
2014-10-20,10.1,8.8,9.4,672.1728,obs,obs,obs,obs
2014-10-21,10.4,9.5,9.9,581.688,obs,obs,obs,obs
2014-10-22,10.9,10.4,10.7,659.2464,obs,obs,obs,obs
2014-10-23,10.7,9.9,10.3,756.1944,obs,obs,obs,obs
2014-10-24,11.2,9.6,10.3,885.4584,obs,obs,obs,obs
2014-10-25,11.1,9.7,10.5,807.9,obs,obs,obs,obs
2014-10-26,10.9,9.8,10.2,749.7312000000001,obs,obs,obs,obs
2014-10-27,10.6,9.1,9.8,723.8784,obs,obs,obs,obs
2014-10-28,11.1,9.4,10.3,659.2464,obs,obs,obs,obs
2014-10-29,11.4,11.1,11.2,627.57672,obs,obs,obs,obs
2014-10-30,11.1,9.5,10.4,645.67368,obs,obs,obs,obs
2014-10-31,9.5,8.3,8.9,586.21224,obs,obs,obs,obs
2014-11-01,9.0,8.3,8.8,603.66288,obs,obs,obs,obs
2014-11-02,8.3,6.1,7.2,665.7096,obs,obs,obs,obs
2014-11-03,7.3,5.6,6.4,665.7096,obs,obs,obs,obs
2014-11-04,9.2,7.3,8.3,704.4888,obs,obs,obs,obs
2014-11-05,10.0,9.1,9.5,615.94296,obs,obs,obs,obs
2014-11-06,9.1,8.0,8.4,460.82616,obs,obs,obs,obs
2014-11-07,8.4,7.8,8.0,762.6576,obs,obs,obs,obs
2014-11-08,8.2,7.0,7.6,833.7528,obs,obs,obs,obs
2014-11-09,8.6,8.0,8.3,885.4584,obs,obs,obs,obs
2014-11-10,8.7,7.6,8.2,898.3848,obs,obs,obs,obs
2014-11-11,10.0,8.3,8.9,937.164,obs,obs,obs,obs
2014-11-12,10.4,9.3,10.0,963.0168,obs,obs,obs,obs
2014-11-13,9.3,7.7,8.2,975.9432,obs,obs,obs,obs
2014-11-14,7.7,6.7,7.1,846.6792,obs,obs,obs,obs
2014-11-15,6.7,5.4,5.9,723.8784,obs,obs,obs,obs
2014-11-16,5.4,4.8,5.0,710.952,obs,obs,obs,obs
2014-11-17,5.9,5.1,5.4,827.2896000000001,obs,obs,obs,obs
2014-11-18,5.9,3.4,4.9,1247.3976,obs,obs,obs,obs
2014-11-19,3.4,2.3,2.7,1163.376,obs,obs,obs,obs
2014-11-20,3.8,2.8,3.2,1008.2592,obs,obs,obs,obs
2014-11-21,3.0,1.6,2.1,782.0472,obs,obs,obs,obs
2014-11-22,2.7,1.0,1.8,769.1208,obs,obs,obs,obs
2014-11-23,4.3,2.7,3.6,814.3632,obs,obs,obs,obs
2014-11-24,6.7,4.0,5.2,911.3112,obs,obs,obs,obs
2014-11-25,6.8,6.0,6.4,1337.8824,obs,obs,obs,obs
2014-11-26,6.0,3.1,4.5,1053.5016,obs,obs,obs,obs
2014-11-27,3.1,2.3,2.7,963.0168,obs,obs,obs,obs
2014-11-28,2.3,1.0,1.8,872.532,obs,obs,obs,obs
2014-11-29,1.0,0.2,0.3,782.0472,obs,obs,obs,obs
2014-11-30,1.5,0.2,0.7,749.7312000000001,obs,obs,obs,obs
2014-12-01,2.7,1.5,2.2,749.7312000000001,obs,obs,obs,obs
2014-12-02,2.6,1.7,1.9,930.7008,obs,obs,obs,obs
2014-12-03,2.2,1.7,1.9,982.4064,obs,obs,obs,obs
2014-12-04,2.2,1.6,1.9,1111.6704,obs,obs,obs,obs
2014-12-05,1.8,0.9,1.1,1008.2592,obs,obs,obs,obs
2014-12-06,2.5,1.2,1.8,1228.008,obs,obs,obs,obs
2014-12-07,2.6,1.9,2.4,2107.0032,obs,obs,obs,obs
2014-12-08,1.9,0.7,1.0,1635.1896,obs,obs,obs,obs
2014-12-09,2.0,0.9,1.3,1512.3888,obs,obs,obs,obs
2014-12-10,2.2,1.6,2.0,1997.1288,obs,obs,obs,obs
2014-12-11,1.6,1.3,1.5,1654.5792000000001,obs,obs,obs,obs
2014-12-12,1.3,1.0,1.2,1383.1248,obs,obs,obs,obs
2014-12-13,1.7,1.1,1.3,1215.0816,obs,obs,obs,obs
2014-12-14,2.7,1.7,2.2,1111.6704,obs,obs,obs,obs
2014-12-15,3.3,2.6,3.0,1047.0384,obs,obs,obs,obs
2014-12-16,3.3,3.1,3.2,982.4064,obs,obs,obs,obs
2014-12-17,3.9,3.3,3.6,1111.6704,obs,obs,obs,obs
2014-12-18,3.8,2.5,3.1,1376.6616,obs,obs,obs,obs
2014-12-19,2.5,1.4,2.0,1228.008,obs,obs,obs,obs
2014-12-20,1.4,1.0,1.2,1111.6704,obs,obs,obs,obs
2014-12-21,1.4,1.1,1.2,1027.6488,obs,obs,obs,obs
2014-12-22,2.2,1.4,1.7,950.0904,obs,obs,obs,obs
2014-12-23,3.6,2.2,2.9,975.9432,obs,obs,obs,obs
2014-12-24,4.6,3.6,4.1,1609.3368,obs,obs,obs,obs
2014-12-25,5.3,4.6,5.0,4142.9112000000005,obs,obs,obs,obs
2014-12-26,5.0,4.2,4.6,3412.5696,obs,obs,obs,obs
2014-12-27,4.2,3.5,3.7,2514.1848,obs,obs,obs,obs
2014-12-28,4.3,3.8,4.1,2223.3408,obs,obs,obs,obs
2014-12-29,4.2,2.9,3.6,2074.6872,obs,obs,obs,obs
2014-12-30,2.9,1.3,2.0,1686.8952,obs,obs,obs,obs
2014-12-31,1.3,0.4,0.7,1434.8304,obs,obs,obs,obs
2015-01-01,0.4,0.3,0.3,1331.4192,obs,obs,obs,obs
2015-01-02,0.4,0.3,0.3,1273.2504,obs,obs,obs,obs
2015-01-03,0.3,0.3,0.3,1189.2288,obs,obs,obs,obs
2015-01-04,0.9,0.3,0.4,1480.0728,obs,obs,obs,obs
2015-01-05,1.3,0.3,1.1,2113.4664,obs,obs,obs,obs
2015-01-06,0.3,0.2,0.2,1686.8952,obs,obs,obs,obs
2015-01-07,0.3,0.1,0.2,1195.692,obs,obs,obs,obs
2015-01-08,0.2,0.1,0.2,1040.5752,obs,obs,obs,obs
2015-01-09,0.2,0.2,0.2,917.7744,obs,obs,obs,obs
2015-01-10,0.3,0.2,0.2,807.9,obs,obs,obs,obs
2015-01-11,0.4,0.2,0.3,749.7312000000001,obs,obs,obs,obs
2015-01-12,0.3,0.1,0.2,723.8784,obs,obs,obs,obs
2015-01-13,0.2,0.1,0.1,717.4152,obs,obs,obs,obs
2015-01-14,0.3,0.2,0.2,756.1944,obs,obs,obs,obs
2015-01-15,0.3,0.2,0.2,807.9,obs,obs,obs,obs
2015-01-16,0.3,0.2,0.2,736.8048,obs,obs,obs,obs
2015-01-17,0.3,0.2,0.2,963.0168,obs,obs,obs,obs
2015-01-18,0.3,0.2,0.2,1047.0384,obs,obs,obs,obs
2015-01-19,0.2,0.2,0.2,969.48,obs,obs,obs,obs
2015-01-20,0.3,0.2,0.2,853.1424,obs,obs,obs,obs
2015-01-21,0.4,0.2,0.2,723.8784,obs,obs,obs,obs
2015-01-22,0.2,0.2,0.2,644.38104,obs,obs,obs,obs
2015-01-23,0.2,0.2,0.2,572.6395200000001,obs,obs,obs,obs
2015-01-24,0.2,0.2,0.2,512.53176,obs,obs,obs,obs
2015-01-25,0.2,0.2,0.2,446.60712,obs,obs,obs,obs
2015-01-26,0.2,0.2,0.2,397.4868,obs,obs,obs,obs
2015-01-27,0.2,0.2,0.2,385.20672,obs,obs,obs,obs
2015-01-28,0.2,0.2,0.2,397.4868,obs,obs,obs,obs
2015-01-29,0.4,0.2,0.2,390.37728,obs,obs,obs,obs
2015-01-30,0.2,0.2,0.2,393.60888,obs,obs,obs,obs
2015-01-31,0.3,0.2,0.2,381.97512,obs,obs,obs,obs
