date,tmmx_water_cannonsville,tmmn_water_cannonsville,tavg_water_cannonsville,discharge_cannonsville,tmmx_water_cannonsville_src,tmmn_water_cannonsville_src,tavg_water_cannonsville_src,discharge_cannonsville_src
1980-04-15,4.0,3.6,4.0,1312.0296,obs,obs,obs,obs
1980-04-16,3.6,3.4,3.5,1337.8824,obs,obs,obs,obs
1980-04-17,4.3,3.3,3.5,1234.4712,obs,obs,obs,obs
1980-04-18,4.3,3.6,4.0,1118.1336000000001,obs,obs,obs,obs
1980-04-19,5.0,3.7,4.0,1014.7224,obs,obs,obs,obs
1980-04-20,5.0,3.8,4.5,904.848,obs,obs,obs,obs
1980-04-21,5.9,4.4,5.0,820.8264,obs,obs,obs,obs
1980-04-22,6.5,4.8,5.5,736.8048,obs,obs,obs,obs
1980-04-23,8.4,5.0,6.5,652.7832,obs,obs,obs,obs
1980-04-24,8.6,6.4,7.5,608.18712,obs,obs,obs,obs
1980-04-25,9.4,7.0,8.0,533.86032,obs,obs,obs,obs
1980-04-26,10.3,7.2,9.0,495.08112,obs,obs,obs,obs
1980-04-27,9.6,8.8,9.5,471.8136,obs,obs,obs,obs
1980-04-28,9.4,9.2,9.5,495.08112,obs,obs,obs,obs
1980-04-29,9.2,8.5,9.0,820.8264,obs,obs,obs,obs
1980-04-30,9.3,8.2,8.5,1079.3544,obs,obs,obs,obs
1980-05-01,10.6,8.7,10.0,1118.1336000000001,obs,obs,obs,obs
1980-05-02,10.4,9.0,10.0,1066.428,obs,obs,obs,obs
1980-05-03,11.8,8.1,9.5,988.8696,obs,obs,obs,obs
1980-05-04,10.7,8.0,9.5,872.532,obs,obs,obs,obs
1980-05-05,10.8,7.1,9.5,782.0472,obs,obs,obs,obs
1980-05-06,10.0,7.9,9.0,685.0992,obs,obs,obs,obs
1980-05-07,11.0,6.4,8.5,624.99144,obs,obs,obs,obs
1980-05-08,9.5,7.6,8.5,557.77416,obs,obs,obs,obs
1980-05-09,9.6,8.0,9.0,502.83696,obs,obs,obs,obs
1980-05-10,10.6,7.8,9.0,448.54608,obs,obs,obs,obs
1980-05-11,10.4,9.1,10.0,409.76688,obs,obs,obs,obs
1980-05-12,11.3,9.8,10.5,336.0864,obs,obs,obs,obs
1980-05-13,12.1,9.9,11.0,191.31072,obs,obs,obs,obs
1980-05-14,10.6,8.9,10.0,135.7272,obs,obs,obs,obs
1980-05-15,10.6,7.9,9.0,90.4848,obs,obs,obs,obs
1980-05-16,13.6,6.5,9.5,59.46144,obs,obs,obs,obs
1980-05-17,15.4,5.9,10.0,34.90128,obs,obs,obs,obs
1980-05-18,9.1,7.1,8.0,31.66968,obs,obs,obs,obs
1980-05-19,9.6,6.7,8.0,31.66968,obs,obs,obs,obs
1980-05-20,13.9,6.3,9.5,31.02336,obs,obs,obs,obs
1980-05-21,11.7,6.7,8.5,30.37704,obs,obs,obs,obs
1980-05-22,14.3,6.3,9.5,30.37704,obs,obs,obs,obs
1980-05-23,14.4,6.6,10.0,30.37704,obs,obs,obs,obs
1980-05-24,14.0,6.8,10.0,30.37704,obs,obs,obs,obs
1980-05-25,15.3,7.0,10.5,30.37704,obs,obs,obs,obs
1980-05-26,14.2,6.0,9.5,29.73072,obs,obs,obs,obs
1980-05-27,12.2,4.3,8.0,76.91208,obs,obs,obs,obs
1980-05-28,10.4,4.6,6.5,140.25144,obs,obs,obs,obs
1980-05-29,7.6,5.0,6.0,270.16176,obs,obs,obs,obs
1980-05-30,7.7,4.8,6.0,274.03968,obs,obs,obs,obs
1980-05-31,7.3,5.2,6.0,277.9176,obs,obs,obs,obs
1980-06-01,7.4,5.0,6.0,368.4024,obs,obs,obs,obs
1980-06-02,10.1,5.1,6.5,226.212,obs,obs,obs,obs
1980-06-03,9.6,5.4,7.5,126.0324,obs,obs,obs,obs
1980-06-04,6.5,5.1,5.5,274.03968,obs,obs,obs,obs
1980-06-05,7.1,4.7,6.0,374.86560000000003,obs,obs,obs,obs
1980-06-06,7.4,4.9,6.0,417.52272,obs,obs,obs,obs
1980-06-07,8.7,5.3,6.0,243.01632,obs,obs,obs,obs
1980-06-08,8.8,4.6,6.5,117.63024,obs,obs,obs,obs
1980-06-09,6.3,4.3,5.0,254.65008,obs,obs,obs,obs
1980-06-10,7.4,4.8,6.0,216.5172,obs,obs,obs,obs
1980-06-11,10.0,5.5,7.5,60.10776,obs,obs,obs,obs
1980-06-12,8.3,5.3,7.0,110.52072,obs,obs,obs,obs
1980-06-13,7.3,4.9,6.0,510.5928,obs,obs,obs,obs
1980-06-14,7.4,5.2,6.0,526.10448,obs,obs,obs,obs
1980-06-15,8.0,5.2,6.5,246.89424,obs,obs,obs,obs
1980-06-16,7.8,5.2,6.0,342.5496,obs,obs,obs,obs
1980-06-17,8.0,4.9,6.0,308.94096,obs,obs,obs,obs
1980-06-18,7.9,5.2,6.5,336.0864,obs,obs,obs,obs
1980-06-19,7.8,5.2,6.0,361.9392,obs,obs,obs,obs
1980-06-20,5.8,5.2,5.5,591.3828,obs,obs,obs,obs
1980-06-21,6.9,5.3,6.0,698.0256,obs,obs,obs,obs
1980-06-22,7.6,5.6,6.5,487.32528,obs,obs,obs,obs
1980-06-23,7.3,5.5,6.5,549.372,obs,obs,obs,obs
1980-06-24,7.1,5.5,6.0,624.99144,obs,obs,obs,obs
1980-06-25,7.2,5.8,6.5,624.99144,obs,obs,obs,obs
1980-06-26,7.1,5.6,6.5,574.57848,obs,obs,obs,obs
1980-06-27,7.2,5.6,6.0,717.4152,obs,obs,obs,obs
1980-06-28,7.1,5.7,6.0,801.4368000000001,obs,obs,obs,obs
1980-06-29,7.4,5.6,6.0,464.05776000000003,obs,obs,obs,obs
1980-06-30,6.8,5.8,6.0,314.11152,obs,obs,obs,obs
1980-07-01,9.1,5.6,7.0,216.5172,obs,obs,obs,obs
1980-07-02,8.1,6.8,7.5,204.23712,obs,obs,obs,obs
1980-07-03,9.1,6.8,7.5,204.23712,obs,obs,obs,obs
1980-07-04,10.1,6.8,8.0,204.23712,obs,obs,obs,obs
1980-07-05,10.333333333333334,6.966666666666667,8.166666666666666,206.82240000000002,linear_interpolation,linear_interpolation,linear_interpolation,obs
1980-07-06,10.566666666666666,7.133333333333333,8.333333333333334,206.82240000000002,linear_interpolation,linear_interpolation,linear_interpolation,obs
1980-07-07,10.8,7.3,8.5,206.82240000000002,obs,obs,obs,obs
1980-07-08,9.7,7.8,8.5,206.82240000000002,obs,obs,obs,obs
1980-07-09,10.0,8.0,8.5,210.054,obs,obs,obs,obs
1980-07-10,10.8,7.9,9.0,210.054,obs,obs,obs,obs
1980-07-11,9.3,7.7,8.5,518.34864,obs,obs,obs,obs
1980-07-12,10.1,8.1,9.0,417.52272,obs,obs,obs,obs
1980-07-13,10.9,7.8,9.0,216.5172,obs,obs,obs,obs
1980-07-14,11.0,7.7,9.0,206.82240000000002,obs,obs,obs,obs
1980-07-15,9.9,7.7,8.5,210.054,obs,obs,obs,obs
1980-07-16,10.9,7.9,9.0,219.7488,obs,obs,obs,obs
1980-07-17,10.9,8.0,9.0,210.054,obs,obs,obs,obs
1980-07-18,10.6,8.2,9.0,495.08112,obs,obs,obs,obs
1980-07-19,10.0,8.1,9.0,464.05776000000003,obs,obs,obs,obs
1980-07-20,10.8,8.1,9.5,210.054,obs,obs,obs,obs
1980-07-21,11.2,8.3,9.5,201.65184,obs,obs,obs,obs
1980-07-22,10.0,8.4,9.0,201.65184,obs,obs,obs,obs
1980-07-23,10.0,8.2,9.0,201.65184,obs,obs,obs,obs
1980-07-24,10.5,8.0,9.0,303.7704,obs,obs,obs,obs
1980-07-25,10.3,8.1,9.0,672.1728,obs,obs,obs,obs
1980-07-26,10.1,8.5,9.0,599.78496,obs,obs,obs,obs
1980-07-27,10.9,8.5,9.5,402.01104,obs,obs,obs,obs
1980-07-28,11.0,8.4,9.5,219.7488,obs,obs,obs,obs
1980-07-29,10.1,8.7,9.5,425.27856,obs,obs,obs,obs
1980-07-30,11.2,8.5,9.5,368.4024,obs,obs,obs,obs
1980-07-31,10.5,8.6,9.5,433.0344,obs,obs,obs,obs
1980-08-01,10.5,8.7,9.5,678.636,obs,obs,obs,obs
1980-08-02,10.0,8.9,9.5,743.268,obs,obs,obs,obs
1980-08-03,10.9,9.1,9.5,298.59984000000003,obs,obs,obs,obs
1980-08-04,11.6,8.9,10.0,199.06656,obs,obs,obs,obs
1980-08-05,12.2,8.9,10.5,199.06656,obs,obs,obs,obs
1980-08-06,11.2,9.0,10.0,196.48128,obs,obs,obs,obs
1980-08-07,11.9,9.0,10.0,201.65184,obs,obs,obs,obs
1980-08-08,10.9,8.9,9.5,502.83696,obs,obs,obs,obs
1980-08-09,11.4,9.2,10.0,471.8136,obs,obs,obs,obs
1980-08-10,11.5,9.1,10.0,258.528,obs,obs,obs,obs
1980-08-11,10.4,9.0,9.5,191.31072,obs,obs,obs,obs
1980-08-12,11.9,9.3,10.0,250.77216,obs,obs,obs,obs
1980-08-13,11.3,9.2,10.0,288.25872,obs,obs,obs,obs
1980-08-14,10.6,9.2,9.5,319.28208,obs,obs,obs,obs
1980-08-15,10.6,9.3,10.0,698.0256,obs,obs,obs,obs
1980-08-16,10.7,9.4,10.0,557.77416,obs,obs,obs,obs
1980-08-17,11.2,9.1,10.0,402.01104,obs,obs,obs,obs
1980-08-18,11.0,9.3,10.0,402.01104,obs,obs,obs,obs
1980-08-19,10.9,9.5,10.0,381.3288,obs,obs,obs,obs
1980-08-20,11.6,9.7,10.5,487.32528,obs,obs,obs,obs
1980-08-21,11.1,9.5,10.0,510.5928,obs,obs,obs,obs
1980-08-22,10.7,9.8,10.0,704.4888,obs,obs,obs,obs
1980-08-23,11.2,10.0,10.5,756.1944,obs,obs,obs,obs
1980-08-24,11.6,9.8,10.5,616.58928,obs,obs,obs,obs
1980-08-25,11.7,10.1,10.5,624.99144,obs,obs,obs,obs
1980-08-26,11.7,10.3,10.5,642.44208,obs,obs,obs,obs
1980-08-27,11.4,10.5,11.0,672.1728,obs,obs,obs,obs
1980-08-28,11.1,10.5,11.0,678.636,obs,obs,obs,obs
1980-08-29,11.8,10.6,11.0,814.3632,obs,obs,obs,obs
1980-08-30,12.0,10.6,11.5,775.5840000000001,obs,obs,obs,obs
1980-08-31,12.0,10.8,11.5,599.78496,obs,obs,obs,obs
1980-09-01,12.8,10.9,11.5,381.3288,obs,obs,obs,obs
1980-09-02,12.9,10.8,11.5,417.52272,obs,obs,obs,obs
1980-09-03,12.5,11.0,11.5,518.34864,obs,obs,obs,obs
1980-09-04,13.3,11.0,12.0,495.08112,obs,obs,obs,obs
1980-09-05,12.8,11.4,12.0,717.4152,obs,obs,obs,obs
1980-09-06,12.9,11.8,12.5,698.0256,obs,obs,obs,obs
1980-09-07,12.9,11.8,12.0,510.5928,obs,obs,obs,obs
1980-09-08,13.5,11.6,12.5,557.77416,obs,obs,obs,obs
1980-09-09,13.6,11.7,12.5,518.34864,obs,obs,obs,obs
1980-09-10,13.1,12.0,12.5,510.5928,obs,obs,obs,obs
1980-09-11,14.0,11.7,12.5,510.5928,obs,obs,obs,obs
1980-09-12,13.7,12.5,13.0,678.636,obs,obs,obs,obs
1980-09-13,14.4,12.8,13.5,698.0256,obs,obs,obs,obs
1980-09-14,13.8,12.7,13.0,288.25872,obs,obs,obs,obs
1980-09-15,13.1,12.5,13.0,270.16176,obs,obs,obs,obs
1980-09-16,14.5,12.6,13.5,293.42928,obs,obs,obs,obs
1980-09-17,13.7,12.7,13.0,288.25872,obs,obs,obs,obs
1980-09-18,13.8,12.7,13.0,274.03968,obs,obs,obs,obs
1980-09-19,14.4,12.8,13.5,616.58928,obs,obs,obs,obs
1980-09-20,14.6,13.6,14.0,652.7832,obs,obs,obs,obs
1980-09-21,15.6,13.7,14.5,266.28384,obs,obs,obs,obs
1980-09-22,15.2,13.4,14.0,179.03064,obs,obs,obs,obs
1980-09-23,14.9,13.5,14.0,232.6752,obs,obs,obs,obs
1980-09-24,15.2,12.6,14.0,196.48128,obs,obs,obs,obs
1980-09-25,14.2,13.1,13.5,177.09168,obs,obs,obs,obs
1980-09-26,14.6,12.8,13.5,652.7832,obs,obs,obs,obs
1980-09-27,14.2,13.0,13.5,685.0992,obs,obs,obs,obs
1980-09-28,14.3,12.6,13.5,296.01456,obs,obs,obs,obs
1980-09-29,15.0,12.4,13.5,275.33232,obs,obs,obs,obs
1980-09-30,14.8,13.0,14.0,730.3416,obs,obs,obs,obs
1980-10-01,16.4,15.2,15.5,814.3632,obs,obs,obs,obs
1980-10-02,15.9,15.4,15.5,801.4368000000001,obs,obs,obs,obs
1980-10-03,16.6,15.6,16.0,775.5840000000001,obs,obs,obs,obs
1980-10-04,16.2,15.8,16.0,782.0472,obs,obs,obs,obs
1980-10-05,17.0,15.9,16.0,672.1728,obs,obs,obs,obs
1980-10-06,17.0,15.8,16.5,743.268,obs,obs,obs,obs
1980-10-07,16.7,16.0,16.5,782.0472,obs,obs,obs,obs
1980-10-08,17.1,16.1,16.5,788.5104,obs,obs,obs,obs
1980-10-09,17.2,15.8,16.5,685.0992,obs,obs,obs,obs
1980-10-10,16.9,15.6,16.0,502.83696,obs,obs,obs,obs
1980-10-11,16.7,15.9,16.0,591.3828,obs,obs,obs,obs
1980-10-12,15.9,15.5,15.5,549.372,obs,obs,obs,obs
1980-10-13,15.4,14.8,15.0,541.61616,obs,obs,obs,obs
1980-10-14,15.6,14.7,15.0,533.86032,obs,obs,obs,obs
1980-10-15,14.9,14.7,15.0,541.61616,obs,obs,obs,obs
1980-10-16,15.2,14.6,15.0,533.86032,obs,obs,obs,obs
1980-10-17,15.5,14.0,14.5,336.0864,obs,obs,obs,obs
1980-10-18,14.3,13.7,14.0,314.11152,obs,obs,obs,obs
1980-10-19,14.3,13.3,13.5,361.9392,obs,obs,obs,obs
1980-10-20,13.5,13.0,13.5,409.76688,obs,obs,obs,obs
1980-10-21,13.6,13.0,13.0,425.27856,obs,obs,obs,obs
1980-10-22,13.4,12.8,13.0,402.01104,obs,obs,obs,obs
1980-10-23,13.8,12.5,13.0,409.76688,obs,obs,obs,obs
1980-10-24,13.6,12.0,13.0,165.45792,obs,obs,obs,obs
1980-10-25,11.9,10.0,11.0,43.30344,obs,obs,obs,obs
1980-10-26,10.5,7.9,9.0,28.43808,obs,obs,obs,obs
1980-10-27,11.7,7.5,9.0,25.20648,obs,obs,obs,obs
1980-10-28,9.9,8.5,9.0,25.20648,obs,obs,obs,obs
1980-10-29,10.0,7.5,8.5,55.58352,obs,obs,obs,obs
1980-10-30,9.9,8.8,9.5,171.2748,obs,obs,obs,obs
1980-10-31,10.3,8.4,9.0,179.03064,obs,obs,obs,obs
1980-11-01,9.0,8.2,8.5,179.03064,obs,obs,obs,obs
1980-11-02,8.9,8.1,8.5,219.7488,obs,obs,obs,obs
1980-11-03,10.0,8.3,9.0,218.45616,obs,obs,obs,obs
1980-11-04,9.5,8.6,9.0,239.1384,obs,obs,obs,obs
1980-11-05,8.9,7.9,8.5,262.40592,obs,obs,obs,obs
1980-11-06,9.1,8.1,8.5,270.16176,obs,obs,obs,obs
1980-11-07,9.6,8.4,9.0,319.9284,obs,obs,obs,obs
1980-11-08,9.0,7.9,8.5,224.91936,obs,obs,obs,obs
1980-11-09,8.4,7.7,8.0,210.70032,obs,obs,obs,obs
1980-11-10,8.2,7.0,8.0,244.95528000000002,obs,obs,obs,obs
1980-11-11,7.3,6.7,7.0,217.80984,obs,obs,obs,obs
1980-11-12,7.1,6.5,6.5,213.2856,obs,obs,obs,obs
1980-11-13,8.5,6.7,7.5,206.17608,obs,obs,obs,obs
1980-11-14,7.5,7.0,7.0,177.09168,obs,obs,obs,obs
1980-11-15,7.1,6.7,7.0,203.5908,obs,obs,obs,obs
1980-11-16,7.1,5.6,6.5,180.9696,obs,obs,obs,obs
1980-11-17,6.7,4.1,5.5,177.738,obs,obs,obs,obs
1980-11-18,5.7,4.0,5.0,139.60512,obs,obs,obs,obs
1980-11-19,5.7,3.6,5.0,186.14016,obs,obs,obs,obs
1980-11-20,6.7,5.4,6.0,138.9588,obs,obs,obs,obs
1980-11-21,6.3,3.8,5.5,156.40944,obs,obs,obs,obs
1980-11-22,6.2,4.8,5.5,154.47048,obs,obs,obs,obs
1980-11-23,5.6,3.4,4.5,91.13112,obs,obs,obs,obs
1980-11-24,5.6,5.3,5.5,131.20296,obs,obs,obs,obs
1980-11-25,5.2,3.6,4.5,46.53504,obs,obs,obs,obs
1980-11-26,5.3,2.0,3.5,26.49912,obs,obs,obs,obs
1980-11-27,4.6,2.6,3.5,20.68224,obs,obs,obs,obs
1980-11-28,5.0,4.0,4.5,20.68224,obs,obs,obs,obs
1980-11-29,4.8,3.5,4.0,20.68224,obs,obs,obs,obs
1980-11-30,5.1,3.2,4.0,20.03592,obs,obs,obs,obs
1980-12-01,7.1,3.8,5.5,10.34112,obs,obs,obs,obs
1980-12-02,9.1,4.9,6.5,8.40216,obs,obs,obs,obs
1980-12-03,5.4,0.0,1.5,9.04848,obs,obs,obs,obs
1980-12-04,1.6,0.0,0.5,9.04848,obs,obs,obs,obs
1980-12-05,2.2,0.5,1.0,8.40216,obs,obs,obs,obs
1980-12-06,2.4,0.4,1.0,7.75584,obs,obs,obs,obs
1980-12-07,2.4,1.0,2.0,8.40216,obs,obs,obs,obs
1980-12-08,5.2,2.5,3.5,8.40216,obs,obs,obs,obs
1980-12-09,4.9,3.0,4.0,9.04848,obs,obs,obs,obs
1980-12-10,3.8,2.0,3.0,8.40216,obs,obs,obs,obs
1980-12-11,2.9,0.5,1.0,7.75584,obs,obs,obs,obs
1980-12-12,1.3,0.5,1.0,7.75584,obs,obs,obs,obs
1980-12-13,2.5,0.5,1.5,7.75584,obs,obs,obs,obs
1980-12-14,1.1,0.0,0.5,6.4632000000000005,obs,obs,obs,obs
1980-12-15,0.7,-0.1,0.0,7.75584,obs,obs,obs,obs
1980-12-16,0.7,0.3,0.5,7.75584,obs,obs,obs,obs
1980-12-17,0.9,0.3,0.5,7.75584,obs,obs,obs,obs
1980-12-18,0.9,0.1,0.5,21.32856,obs,obs,obs,obs
1980-12-19,1.9,0.9,1.5,133.78824,obs,obs,obs,obs
1980-12-20,2.2,1.1,2.0,157.70208,obs,obs,obs,obs
1980-12-21,2.5,1.0,2.0,146.06832,obs,obs,obs,obs
1980-12-22,2.8,1.7,2.0,173.21376,obs,obs,obs,obs
1980-12-23,3.0,2.2,2.5,173.21376,obs,obs,obs,obs
1980-12-24,2.7,1.8,2.5,219.7488,obs,obs,obs,obs
1980-12-25,1.9,1.1,1.5,226.212,obs,obs,obs,obs
1980-12-26,2.8,1.8,2.0,226.212,obs,obs,obs,obs
1980-12-27,3.0,2.0,2.5,169.33584,obs,obs,obs,obs
1980-12-28,2.9,1.5,2.5,151.8852,obs,obs,obs,obs
1980-12-29,3.6,2.6,3.0,124.73976,obs,obs,obs,obs
1980-12-30,2.9,1.6,2.5,161.58,obs,obs,obs,obs
1980-12-31,2.9,1.6,2.0,171.2748,obs,obs,obs,obs
1981-01-01,2.7,2.0,2.5,171.2748,obs,obs,obs,obs
1981-01-02,2.3,1.3,2.0,171.2748,obs,obs,obs,obs
1981-01-03,2.4,1.3,2.0,216.5172,obs,obs,obs,obs
1981-01-04,1.9,1.5,1.5,222.9804,obs,obs,obs,obs
1981-01-05,2.8,1.6,2.0,179.03064,obs,obs,obs,obs
1981-01-06,2.7,1.7,2.0,171.2748,obs,obs,obs,obs
1981-01-07,2.7,1.3,2.0,213.2856,obs,obs,obs,obs
1981-01-08,2.2,1.3,1.5,222.9804,obs,obs,obs,obs
1981-01-09,2.9,1.6,2.0,250.77216,obs,obs,obs,obs
1981-01-10,2.3,1.4,2.0,250.77216,obs,obs,obs,obs
1981-01-11,2.4,1.3,1.5,222.9804,obs,obs,obs,obs
1981-01-12,2.6,1.4,2.0,219.7488,obs,obs,obs,obs
1981-01-13,2.5,1.5,2.0,266.28384,obs,obs,obs,obs
1981-01-14,2.7,1.7,2.0,283.08816,obs,obs,obs,obs
1981-01-15,2.7,1.9,2.5,288.25872,obs,obs,obs,obs
1981-01-16,2.5,2.1,2.5,293.42928,obs,obs,obs,obs
1981-01-17,2.2,1.7,2.0,374.86560000000003,obs,obs,obs,obs
1981-01-18,2.4,1.8,2.0,368.4024,obs,obs,obs,obs
1981-01-19,3.0,2.0,2.5,342.5496,obs,obs,obs,obs
1981-01-20,2.9,1.9,2.0,308.94096,obs,obs,obs,obs
1981-01-21,2.8,1.6,2.0,308.94096,obs,obs,obs,obs
1981-01-22,2.5,1.7,2.0,298.59984000000003,obs,obs,obs,obs
1981-01-23,2.7,2.1,2.5,293.42928,obs,obs,obs,obs
1981-01-24,2.4,2.0,2.0,342.5496,obs,obs,obs,obs
1981-01-25,2.9,1.9,2.0,361.9392,obs,obs,obs,obs
1981-01-26,2.7,2.2,2.5,298.59984000000003,obs,obs,obs,obs
1981-01-27,2.9,2.2,2.5,308.94096,obs,obs,obs,obs
1981-01-28,2.6,2.0,2.0,308.94096,obs,obs,obs,obs
1981-01-29,2.6,1.7,2.0,349.0128,obs,obs,obs,obs
1981-01-30,2.3,1.6,2.0,336.0864,obs,obs,obs,obs
1981-01-31,3.0,1.5,2.0,324.45264000000003,obs,obs,obs,obs
1981-02-01,2.5,1.2,2.0,329.6232,obs,obs,obs,obs
1981-02-02,2.6,0.4,2.0,169.33584,obs,obs,obs,obs
1981-02-03,1.8,0.3,0.5,14.86536,obs,obs,obs,obs
1981-02-04,1.1,0.0,0.5,7.75584,obs,obs,obs,obs
1981-02-05,1.7,0.0,0.5,7.10952,obs,obs,obs,obs
1981-02-06,0.3,0.0,0.0,7.10952,obs,obs,obs,obs
1981-02-07,0.8,0.0,0.0,7.10952,obs,obs,obs,obs
1981-02-08,0.9,0.0,0.0,7.10952,obs,obs,obs,obs
1981-02-09,0.7,-0.1,0.0,7.10952,obs,obs,obs,obs
1981-02-10,0.6,0.0,0.0,7.10952,obs,obs,obs,obs
1981-02-11,1.4,0.0,0.5,16.158,obs,obs,obs,obs
1981-02-12,1.9,0.0,0.5,27.14544,obs,obs,obs,obs
1981-02-13,2.7,0.4,1.0,14.21904,obs,obs,obs,obs
1981-02-14,3.1,0.3,1.0,11.63376,obs,obs,obs,obs
1981-02-15,4.2,0.2,1.5,10.34112,obs,obs,obs,obs
1981-02-16,5.9,0.4,3.0,9.6948,obs,obs,obs,obs
1981-02-17,6.3,1.9,4.0,10.34112,obs,obs,obs,obs
1981-02-18,7.4,2.6,4.5,10.34112,obs,obs,obs,obs
1981-02-19,7.5,2.4,4.5,12.28008,obs,obs,obs,obs
1981-02-20,5.7,3.6,5.0,21.97488,obs,obs,obs,obs
1981-02-21,5.7,4.1,5.0,20.03592,obs,obs,obs,obs
1981-02-22,8.0,4.3,6.0,14.21904,obs,obs,obs,obs
1981-02-23,6.3,5.3,6.0,12.926400000000001,obs,obs,obs,obs
1981-02-24,9.3,4.3,6.5,13.57272,obs,obs,obs,obs
1981-02-25,4.9,2.5,3.5,11.63376,obs,obs,obs,obs
1981-02-26,3.2,2.1,2.5,10.34112,obs,obs,obs,obs
1981-02-27,7.6,1.1,3.5,9.6948,obs,obs,obs,obs
1981-02-28,3.1,1.3,2.0,9.04848,obs,obs,obs,obs
1981-03-01,3.2,2.3,3.0,9.04848,obs,obs,obs,obs
1981-03-02,4.2,1.3,2.5,8.40216,obs,obs,obs,obs
1981-03-03,2.8,0.3,1.0,8.40216,obs,obs,obs,obs
1981-03-04,3.1,0.4,1.5,7.75584,obs,obs,obs,obs
1981-03-05,2.9,1.5,2.0,7.75584,obs,obs,obs,obs
1981-03-06,5.0,0.5,2.5,7.75584,obs,obs,obs,obs
1981-03-07,2.0,0.4,1.0,7.75584,obs,obs,obs,obs
1981-03-08,3.9,1.4,2.5,7.75584,obs,obs,obs,obs
1981-03-09,5.7,2.2,4.0,7.75584,obs,obs,obs,obs
1981-03-10,6.0,2.4,4.0,7.75584,obs,obs,obs,obs
1981-03-11,6.5,2.4,4.0,7.75584,obs,obs,obs,obs
1981-03-12,8.0,1.2,4.0,7.75584,obs,obs,obs,obs
1981-03-13,7.6,3.1,5.0,7.75584,obs,obs,obs,obs
1981-03-14,3.3,0.3,1.5,7.75584,obs,obs,obs,obs
1981-03-15,8.9,0.5,4.0,7.75584,obs,obs,obs,obs
1981-03-16,4.9,0.2,3.5,7.75584,obs,obs,obs,obs
1981-03-17,2.4,0.5,1.0,8.40216,obs,obs,obs,obs
1981-03-18,3.8,0.5,1.5,7.10952,obs,obs,obs,obs
1981-03-19,2.6,0.7,1.5,7.10952,obs,obs,obs,obs
1981-03-20,3.5,0.6,1.5,7.10952,obs,obs,obs,obs
1981-03-21,1.8,0.6,1.5,7.10952,obs,obs,obs,obs
1981-03-22,6.2,1.5,3.5,7.10952,obs,obs,obs,obs
1981-03-23,9.6,1.6,5.0,7.10952,obs,obs,obs,obs
1981-03-24,7.7,2.6,5.0,7.10952,obs,obs,obs,obs
1981-03-25,8.9,3.3,5.5,7.10952,obs,obs,obs,obs
1981-03-26,12.3,1.6,6.5,7.10952,obs,obs,obs,obs
1981-03-27,6.7,3.4,5.5,7.10952,obs,obs,obs,obs
1981-03-28,12.7,1.5,7.0,7.10952,obs,obs,obs,obs
1981-03-29,14.4,3.5,9.0,7.10952,obs,obs,obs,obs
1981-03-30,9.6,7.8,8.5,7.10952,obs,obs,obs,obs
1981-03-31,11.8,7.0,9.0,7.75584,obs,obs,obs,obs
1981-04-01,12.5,5.2,9.0,7.75584,obs,obs,obs,obs
1981-04-02,13.2,6.6,9.5,7.75584,obs,obs,obs,obs
1981-04-03,15.7,4.2,10.0,7.75584,obs,obs,obs,obs
1981-04-04,12.9,9.7,11.0,7.75584,obs,obs,obs,obs
1981-04-05,11.8,8.4,10.5,7.75584,obs,obs,obs,obs
1981-04-06,8.0,3.3,6.0,7.75584,obs,obs,obs,obs
1981-04-07,14.4,1.5,7.5,7.75584,obs,obs,obs,obs
1981-04-08,16.4,5.2,10.5,7.10952,obs,obs,obs,obs
1981-04-09,11.9,7.6,10.0,7.75584,obs,obs,obs,obs
1981-04-10,16.3,4.7,10.5,7.75584,obs,obs,obs,obs
1981-04-11,11.8,7.4,9.5,7.75584,obs,obs,obs,obs
1981-04-12,14.4,8.3,11.0,7.75584,obs,obs,obs,obs
1981-04-13,16.4,7.2,11.0,7.10952,obs,obs,obs,obs
1981-04-14,8.6,5.3,7.0,8.40216,obs,obs,obs,obs
1981-04-15,12.1,3.1,7.0,9.6948,obs,obs,obs,obs
1981-04-16,14.5,2.8,8.0,18.74328,obs,obs,obs,obs
1981-04-17,9.5,5.9,7.5,19.3896,obs,obs,obs,obs
1981-04-18,14.8,7.8,10.5,18.74328,obs,obs,obs,obs
1981-04-19,12.6,5.5,9.0,18.74328,obs,obs,obs,obs
1981-04-20,8.8,4.2,7.0,18.74328,obs,obs,obs,obs
1981-04-21,12.1,2.1,6.5,18.74328,obs,obs,obs,obs
1981-04-22,14.5,3.5,8.5,18.74328,obs,obs,obs,obs
1981-04-23,7.7,6.2,7.0,19.3896,obs,obs,obs,obs
1981-04-24,10.0,7.0,8.5,20.03592,obs,obs,obs,obs
1981-04-25,6.7,5.4,6.0,19.3896,obs,obs,obs,obs
1981-04-26,11.3,5.1,8.0,18.74328,obs,obs,obs,obs
1981-04-27,15.4,6.5,10.5,18.74328,obs,obs,obs,obs
1981-04-28,12.7,7.7,10.0,18.74328,obs,obs,obs,obs
1981-04-29,11.5,9.3,10.0,20.03592,obs,obs,obs,obs
1981-04-30,12.1,8.1,10.0,22.6212,obs,obs,obs,obs
1981-05-01,14.3,6.5,10.0,20.03592,obs,obs,obs,obs
